timestamp,symbol,open,high,low,close,volume
2024-01-02T01:00:00.000000,BTCUSDT,39880.370959236614,39917.3838831218,39860.52830807478,39873.573745440415,945.5095672687969
2024-01-02T02:00:00.000000,BTCUSDT,39896.15017231326,39931.8757370074,39847.31558838639,39891.986200248255,1761.2193429574615
2024-01-02T03:00:00.000000,BTCUSDT,39902.76871368191,39944.22648245026,39879.04287230177,39914.50126506377,1236.7736151915524
2024-01-02T04:00:00.000000,BTCUSDT,39897.31798309951,39962.637789431676,39834.329000228805,39940.19191583158,2055.97775567283
2024-01-02T05:00:00.000000,BTCUSDT,39935.85295134805,39986.272416306354,39874.991711649825,39967.48896676487,2318.2307910574236
2024-01-02T06:00:00.000000,BTCUSDT,39996.912562140045,40109.54397090544,39982.49234376007,40072.529682856715,19828.44029745904
2024-01-02T07:00:00.000000,BTCUSDT,40099.62203869528,40146.89139472485,40052.15084577088,40082.38972995569,908.130900092442
2024-01-02T08:00:00.000000,BTCUSDT,40056.05632489549,40103.41548704597,40004.05664729375,40058.8505274294,1993.9279273570112
2024-01-02T09:00:00.000000,BTCUSDT,40051.521036414735,40062.63300567581,39980.81985887197,40010.662103590614,3202.3656772953445
2024-01-02T10:00:00.000000,BTCUSDT,40049.11875144402,40059.85024254183,39998.882515194004,40027.57380423686,1081.3958928649743
2024-01-02T11:00:00.000000,BTCUSDT,40026.22934462879,40129.70942182968,39988.764878681024,40088.75092653805,4347.394452284063
2024-01-02T12:00:00.000000,BTCUSDT,40094.43235638619,40182.08846292436,40061.992028933026,40101.268961662216,1651.9047399292456
2024-01-02T13:00:00.000000,BTCUSDT,40123.87102875765,40136.003306905804,40049.35182623689,40063.07649988015,3341.2956629337473
2024-01-02T14:00:00.000000,BTCUSDT,40038.402007052064,40107.429189910996,39993.461748475944,40010.694164308254,4622.054994360354
2024-01-02T15:00:00.000000,BTCUSDT,39993.899250336675,40060.245913584586,39952.29782461259,40027.82095078602,1077.1688677319903
2024-01-02T16:00:00.000000,BTCUSDT,40023.344107732184,40098.50708034682,40000.44848162929,40069.591165432474,2982.307879359117
2024-01-02T17:00:00.000000,BTCUSDT,40095.737559842455,40136.27217368187,40067.65665286736,40108.97633633284,1457.6383017859534
2024-01-02T18:00:00.000000,BTCUSDT,40131.43894488639,40183.50689557861,40054.97189012088,40087.95469001457,853.1324914261436
2024-01-02T19:00:00.000000,BTCUSDT,40104.38943643967,40115.76729059691,40084.38671967041,40092.87508705591,1535.4894056037688
2024-01-02T20:00:00.000000,BTCUSDT,40092.090077275934,40124.23732271622,40060.48494392633,40099.85021790341,937.3329488552225
2024-01-02T21:00:00.000000,BTCUSDT,40124.51057869174,40185.77941986778,40043.055588133626,40112.01227109648,1535.6799389559978
2024-01-02T22:00:00.000000,BTCUSDT,40110.956431920065,40211.96864971026,40051.71190326147,40155.03255702247,3816.2943532599197
2024-01-02T23:00:00.000000,BTCUSDT,40168.64677819843,40239.5652679205,40124.251361786686,40178.21694336629,1802.2941410575784
2024-01-03T00:00:00.000000,BTCUSDT,40198.55304891949,40242.45870370335,40190.6584738561,40216.014922760885,4532.661745619718
2024-01-03T01:00:00.000000,BTCUSDT,40252.16162893561,40268.15766248167,40213.43018213956,40230.454228570496,1250.5685907016789
2024-01-03T02:00:00.000000,BTCUSDT,40231.332779063676,40315.109973014056,40175.0928304944,40247.7914107378,627.8548827829832
2024-01-03T03:00:00.000000,BTCUSDT,40242.50701698186,40306.637485778345,40203.52446374688,40281.00541851328,2567.523380064586
2024-01-03T04:00:00.000000,BTCUSDT,40309.112739455224,40361.173935001556,40205.792034271064,40226.100134259315,5285.795753385343
2024-01-03T05:00:00.000000,BTCUSDT,40255.71447451499,40295.72609935978,40159.10453861398,40194.84955536791,1299.1213927878473
2024-01-03T06:00:00.000000,BTCUSDT,40185.939857478435,40221.330620836125,40088.534082574864,40163.814290838876,2030.4559832370885
2024-01-03T07:00:00.000000,BTCUSDT,40143.63636705569,40164.373544837676,40089.28054168685,40125.21988556457,4221.394553347346
2024-01-03T08:00:00.000000,BTCUSDT,40151.691887971705,40163.67294648465,40034.52140546499,40100.96164722228,2691.8600675511016
2024-01-03T09:00:00.000000,BTCUSDT,40070.061183635575,40185.58331966761,40055.00520412222,40161.88557566681,3784.6138052241954
2024-01-03T10:00:00.000000,BTCUSDT,40129.913354347715,40188.77303565187,40066.37444109392,40138.72087669221,1339.3861975677771
2024-01-03T11:00:00.000000,BTCUSDT,40135.34344347647,40229.223271898205,40115.81474573086,40177.41138012908,2703.8496162366055
2024-01-03T12:00:00.000000,BTCUSDT,40179.46931413243,40223.32927709738,40022.32604804382,40109.46204264491,4835.208467290733
2024-01-03T13:00:00.000000,BTCUSDT,40088.21061892532,40125.79293840155,40060.96289361243,40072.39163539622,3526.230475699769
2024-01-03T14:00:00.000000,BTCUSDT,40076.837199298374,40092.20306885742,40041.83673545475,40069.348047354535,632.7094136548187
2024-01-03T15:00:00.000000,BTCUSDT,40074.68704438028,40106.71172233074,40028.91548754046,40096.71559097014,3844.8794896340573
2024-01-03T16:00:00.000000,BTCUSDT,40087.08575914948,40194.58808388178,40052.28852162704,40138.8383120713,3192.0636083593677
2024-01-03T17:00:00.000000,BTCUSDT,40179.669510699336,40212.87019285581,40153.3540682326,40189.604289753544,2953.0001806404352
2024-01-03T18:00:00.000000,BTCUSDT,40198.2411841555,40230.841634153774,40176.25529361655,40187.753903180725,481.608744629233
2024-01-03T19:00:00.000000,BTCUSDT,40210.43602155051,40244.880902701,40140.513911027876,40165.15219472981,1269.330754702658
2024-01-03T20:00:00.000000,BTCUSDT,40135.91833054557,40267.428578301704,40111.497357991735,40198.64802308886,3628.0621470504607
2024-01-03T21:00:00.000000,BTCUSDT,40169.21647233199,40214.571655905296,40122.12700538827,40199.743569162376,514.9074349555805
2024-01-03T22:00:00.000000,BTCUSDT,40208.99183230354,40245.964361753926,40094.272019065844,40141.7788739783,1215.493803046891
2024-01-03T23:00:00.000000,BTCUSDT,40179.02478638109,40232.235812166866,40056.470730763984,40070.53701509035,3915.339227868051
2024-01-04T00:00:00.000000,BTCUSDT,40050.30778856803,40056.52638573847,39960.510083983965,40002.79720086321,7166.654651464137
2024-01-04T01:00:00.000000,BTCUSDT,40005.66503711384,40023.46161527454,39946.693859201994,40008.631496542956,690.3344706495781
2024-01-04T02:00:00.000000,BTCUSDT,39983.93186867392,40033.39605837524,39952.871304881926,40017.639670934484,590.1916140490227
2024-01-04T03:00:00.000000,BTCUSDT,40003.26346373862,40112.658672515114,39978.7839223021,40054.551740481824,2159.128070299026
2024-01-04T04:00:00.000000,BTCUSDT,40058.41942085748,40091.75946987072,39995.38084379474,40044.564148002,1350.8418238497925
2024-01-04T05:00:00.000000,BTCUSDT,40034.70216191633,40108.66717606401,39983.734774782904,40049.18322520409,688.5656516573556
2024-01-04T06:00:00.000000,BTCUSDT,40023.04917278813,40122.376007470295,39970.06357110078,40079.87453535579,1548.8640313018745
2024-01-04T07:00:00.000000,BTCUSDT,40053.27198061729,40126.6868137535,40035.76999303156,40074.68024762976,999.3129953975674
2024-01-04T08:00:00.000000,BTCUSDT,40036.90747460263,40168.778187867945,39989.1183325205,40093.91161947917,2526.650469234625
2024-01-04T09:00:00.000000,BTCUSDT,40103.466812339175,40114.37987933815,40026.295519508174,40069.98230926084,3340.9032624419874
2024-01-04T10:00:00.000000,BTCUSDT,40081.95662863696,40097.99674402186,39975.411308405324,40046.67088273781,1982.3159672882707
2024-01-04T11:00:00.000000,BTCUSDT,40058.53753678459,40084.51913133966,40017.57451517512,40022.86700583001,1729.875555497956
2024-01-04T12:00:00.000000,BTCUSDT,40004.67722954791,40086.81251989417,39913.72901993511,39963.48468341156,4634.98742878547
2024-01-04T13:00:00.000000,BTCUSDT,39983.59039882684,40053.66461296103,39918.52938272483,39968.09905951417,1253.9743185094935
2024-01-04T14:00:00.000000,BTCUSDT,39982.225855394754,39992.87356636395,39851.56163939974,39948.35777359525,2464.2868928416847
2024-01-04T15:00:00.000000,BTCUSDT,39948.50347364415,39955.15397712409,39912.963570548905,39942.992074473914,779.0599275144377
2024-01-04T16:00:00.000000,BTCUSDT,39939.860092647185,40020.59181673161,39882.18670459602,39962.32562329488,1096.8580204886991
2024-01-04T17:00:00.000000,BTCUSDT,39949.357645967015,40003.79940652397,39883.502667463574,39987.39569289406,2131.756688636113
2024-01-04T18:00:00.000000,BTCUSDT,39991.237903117835,40094.6756852965,39966.64030359375,40023.55125630435,2556.0462010927963
2024-01-04T19:00:00.000000,BTCUSDT,40055.92834519928,40069.16739362501,40008.98488337137,40030.11566762562,1045.1214211505956
2024-01-04T20:00:00.000000,BTCUSDT,40052.89641328484,40132.81413286614,39941.40507929572,40013.969462300185,917.838620204407
2024-01-04T21:00:00.000000,BTCUSDT,40008.84379258619,40031.688854351574,39975.713466937814,40005.75279333392,743.1136137763956
2024-01-04T22:00:00.000000,BTCUSDT,40016.528222762645,40091.60611686082,39884.819704897,39932.93463368008,6650.4533303744765
2024-01-04T23:00:00.000000,BTCUSDT,39910.949021053784,39943.773121611026,39833.68461323366,39844.73296850043,6006.150296430216
2024-01-05T00:00:00.000000,BTCUSDT,39859.28028933565,39924.47462292994,39731.49225915143,39750.60093247771,3702.503077959771
2024-01-05T01:00:00.000000,BTCUSDT,39734.09082674498,39762.46393397653,39621.420562659776,39666.36040050116,9060.984617092694
2024-01-05T02:00:00.000000,BTCUSDT,39680.05272609726,39696.09980795173,39623.35123675999,39664.76355299766,522.474752841937
2024-01-05T03:00:00.000000,BTCUSDT,39723.69105538101,39756.33857010514,39561.641460183775,39612.80453418015,4082.944317256566
2024-01-05T04:00:00.000000,BTCUSDT,39601.51624734061,39646.90118797247,39567.96905139179,39575.807485625424,2175.2059260556944
2024-01-05T05:00:00.000000,BTCUSDT,39633.6859176851,39641.96862601244,39592.59741719976,39636.9648559453,4509.388082705595
2024-01-05T06:00:00.000000,BTCUSDT,39646.68969952803,39726.97208078396,39594.38911213972,39635.22620399772,1006.6328137267745
2024-01-05T07:00:00.000000,BTCUSDT,39620.37319694898,39686.794716102064,39562.99515391612,39674.83755950654,4722.220914876594
2024-01-05T08:00:00.000000,BTCUSDT,39659.060900024335,39684.91100805365,39624.898338590014,39636.54224389338,5039.4672206912155
2024-01-05T09:00:00.000000,BTCUSDT,39683.43929721891,39721.54120088147,39542.66370646627,39614.16777413657,1481.7878606676888
2024-01-05T10:00:00.000000,BTCUSDT,39623.933645936486,39712.22140344919,39508.839846833995,39558.40319678956,4834.499963632885
2024-01-05T11:00:00.000000,BTCUSDT,39547.20673011461,39584.97422656172,39512.2378064687,39523.92719281416,1281.0579926117764
2024-01-05T12:00:00.000000,BTCUSDT,39519.90661613614,39611.41413088022,39481.5295606471,39556.986392000064,2754.2994911451638
2024-01-05T13:00:00.000000,BTCUSDT,39565.50740541709,39614.1209338304,39468.79479008549,39479.01848938405,10547.40972456401
2024-01-05T14:00:00.000000,BTCUSDT,39478.84634791036,39489.054657772496,39473.85861481962,39479.1041818575,308.60209774252155
2024-01-05T15:00:00.000000,BTCUSDT,39485.932666548324,39518.806763618624,39464.03354017966,39491.53213394131,874.1125206486537
2024-01-05T16:00:00.000000,BTCUSDT,39526.56897293418,39545.585831968616,39437.06717203119,39465.184481308694,1917.6339423551833
2024-01-05T17:00:00.000000,BTCUSDT,39442.93297147785,39489.316557831655,39321.767213648236,39385.57451013526,4664.986969410543
2024-01-05T18:00:00.000000,BTCUSDT,39398.27112408376,39447.12773414938,39323.491287513345,39365.551870823074,2317.8621540047143
2024-01-05T19:00:00.000000,BTCUSDT,39364.117069752436,39398.0097514328,39290.730394488615,39332.21535339474,3312.4138120361213
2024-01-05T20:00:00.000000,BTCUSDT,39322.40229822439,39367.44813214675,39310.41016955542,39334.052391945595,267.79689792571247
2024-01-05T21:00:00.000000,BTCUSDT,39355.144522494404,39377.558003725586,39237.78091448969,39335.6810745928,389.8282985942606
2024-01-05T22:00:00.000000,BTCUSDT,39306.94848716612,39447.95301360773,39295.65499786523,39412.977246096634,4721.054999126854
2024-01-05T23:00:00.000000,BTCUSDT,39366.37073228676,39461.55873735907,39339.5960964221,39423.841792084364,900.6782036992005
2024-01-06T00:00:00.000000,BTCUSDT,39428.2680175637,39480.50159024728,39333.342139285436,39375.870170008304,3821.94063491528
2024-01-06T01:00:00.000000,BTCUSDT,39373.14979023605,39435.68613846852,39321.92008386862,39370.52467776236,954.7696062028333
2024-01-06T02:00:00.000000,BTCUSDT,39343.90252967227,39391.37382665329,39299.12615578083,39379.683406746204,421.1485064399857
2024-01-06T03:00:00.000000,BTCUSDT,39346.01729783489,39478.372913527,39310.11227504643,39447.22348222088,3931.667327211672
2024-01-06T04:00:00.000000,BTCUSDT,39485.32093046936,39517.74562638709,39454.60495651929,39509.50889374435,2946.453442159577
2024-01-06T05:00:00.000000,BTCUSDT,39518.6566972224,39622.7900645884,39477.2677744502,39546.75400073783,2803.9393623043666
2024-01-06T06:00:00.000000,BTCUSDT,39547.14246493448,39682.928119831304,39532.063360817716,39633.26661676203,7253.493187282701
2024-01-06T07:00:00.000000,BTCUSDT,39676.79286346789,39714.2111699857,39587.6993388659,39593.14736518458,2612.117730083879
2024-01-06T08:00:00.000000,BTCUSDT,39613.38587145087,39648.182401219696,39490.19264941283,39546.09064156949,1947.8745399585805
2024-01-06T09:00:00.000000,BTCUSDT,39581.0901099925,39610.872724278444,39445.70231384961,39481.54513257317,7259.614002273769
2024-01-06T10:00:00.000000,BTCUSDT,39458.258800314776,39549.907833329526,39385.565916715226,39440.53937583338,2121.9582271612094
2024-01-06T11:00:00.000000,BTCUSDT,39416.539370738166,39497.010877767345,39307.383840158494,39352.86036892673,4584.752508108351
2024-01-06T12:00:00.000000,BTCUSDT,39365.00408000856,39371.17553119024,39332.65240658404,39363.634489811484,529.6472088324509
2024-01-06T13:00:00.000000,BTCUSDT,39371.7934331099,39400.82920819666,39331.96732903804,39354.37670083759,1293.1860668597387
2024-01-06T14:00:00.000000,BTCUSDT,39378.97421993381,39408.19990801782,39227.32841494294,39271.922550262876,5397.9124923807085
2024-01-06T15:00:00.000000,BTCUSDT,39239.91349483568,39316.72889918191,39102.60370993786,39189.186966121655,6562.220919059179
2024-01-06T16:00:00.000000,BTCUSDT,39202.97609682032,39230.28960883728,39170.66148531092,39183.12325696281,621.671049593096
2024-01-06T17:00:00.000000,BTCUSDT,39202.50936848435,39244.464250769386,39160.801591576186,39229.45241821063,4202.400826757016
2024-01-06T18:00:00.000000,BTCUSDT,39247.819475331846,39452.47309111982,39194.04744692652,39357.10927331526,14155.017893022947
2024-01-06T19:00:00.000000,BTCUSDT,39349.10692936891,39643.53491101465,39238.2552191955,39587.81381353014,5626.374415057192
2024-01-06T20:00:00.000000,BTCUSDT,39598.080565022894,39716.56971157356,39539.25391925982,39695.10926365659,8095.814402792279
2024-01-06T21:00:00.000000,BTCUSDT,39679.71735205252,39747.49921904063,39606.320497736415,39636.59651277155,2183.733083159662
2024-01-06T22:00:00.000000,BTCUSDT,39630.79124511645,39763.96180798181,39359.85096813463,39431.09572613402,15040.62400634394
2024-01-06T23:00:00.000000,BTCUSDT,39410.53902511692,39471.10895850292,39376.285788785586,39396.82141237011,3862.8305471775907
2024-01-07T00:00:00.000000,BTCUSDT,39381.87973735825,39572.2182475733,39286.108694675335,39308.16987930329,3784.529656517997
2024-01-07T01:00:00.000000,BTCUSDT,39303.43427051563,39354.8052859258,39234.98798541809,39242.37599507275,3170.98260656919
2024-01-07T02:00:00.000000,BTCUSDT,39232.74441502495,39256.900860153924,39094.081968543556,39166.81181087916,5248.600188921565
2024-01-07T03:00:00.000000,BTCUSDT,39151.95490855302,39179.912531393704,39061.74384612348,39131.64695324883,2567.3398044275464
2024-01-07T04:00:00.000000,BTCUSDT,39106.22752638265,39237.77252450936,39093.4415503131,39211.717700035406,3032.4418001413333
2024-01-07T05:00:00.000000,BTCUSDT,39250.18552394501,39350.580906211915,39203.787588444175,39248.95943261798,2152.439147997504
2024-01-07T06:00:00.000000,BTCUSDT,39239.137374482794,39337.112787119695,39168.75564731539,39247.37415548198,436.04589255502236
2024-01-07T07:00:00.000000,BTCUSDT,39253.84983081618,39299.49722673213,39127.672475301144,39167.765985010636,4754.215740432193
2024-01-07T08:00:00.000000,BTCUSDT,39133.33362763964,39165.071768413174,39002.764242605204,39016.80605606407,19076.696593347675
2024-01-07T09:00:00.000000,BTCUSDT,39043.30061408056,39061.96122631895,38905.09265683221,38930.950467489514,5973.46407361733
2024-01-07T10:00:00.000000,BTCUSDT,38934.20446497481,38977.160723330955,38826.476234632646,38900.76905124211,1495.3929746703875
2024-01-07T11:00:00.000000,BTCUSDT,38892.136478681314,39096.30437161774,38874.32255621135,39032.03436225894,9267.89342553364
2024-01-07T12:00:00.000000,BTCUSDT,39023.54306540915,39105.101304960284,38985.22868465068,39082.488990898906,3154.0837298825154
2024-01-07T13:00:00.000000,BTCUSDT,39099.48203470862,39199.29222855014,38966.86721711367,39177.707792232446,10921.70035953929
2024-01-07T14:00:00.000000,BTCUSDT,39119.90272381049,39284.40430356722,38989.23845384547,39165.3366096509,1031.1258251801514
2024-01-07T15:00:00.000000,BTCUSDT,39149.20003002364,39245.46562053784,38970.04048148453,39069.2873400463,5487.440248700358
2024-01-07T16:00:00.000000,BTCUSDT,39066.96114896553,39141.177473663585,38913.9546863029,38964.532050039576,10496.111592193594
2024-01-07T17:00:00.000000,BTCUSDT,38961.987533295636,38979.31860476401,38803.48286947302,38874.90845438896,4161.341744420294
2024-01-07T18:00:00.000000,BTCUSDT,38923.63585397038,39078.088053347725,38865.45425284879,39019.41016035331,5652.953563976037
2024-01-07T19:00:00.000000,BTCUSDT,39012.824367153706,39170.4261053199,38895.24275619713,38991.446566397746,2410.8618939066437
2024-01-07T20:00:00.000000,BTCUSDT,39010.75653774178,39077.255085792,38963.625226757205,39052.53243674449,4420.378061564311
2024-01-07T21:00:00.000000,BTCUSDT,39087.92336390217,39113.884429018515,38952.93606610127,38998.09700285599,2194.931246929247
2024-01-07T22:00:00.000000,BTCUSDT,39011.17553197945,39146.89506382768,38953.94499052285,39054.55035087891,1739.1638386769127
2024-01-07T23:00:00.000000,BTCUSDT,39041.39477527137,39171.82655900296,38970.01480387538,39100.811364428075,3690.5201807689637
2024-01-08T00:00:00.000000,BTCUSDT,39075.70717339661,39198.91523749135,39020.50244478503,39103.15620982387,724.8637272816774
2024-01-08T01:00:00.000000,BTCUSDT,39117.733069005226,39183.22379583531,39060.981033125514,39100.99713424935,779.8703935012699
2024-01-08T02:00:00.000000,BTCUSDT,39133.17142759446,39181.812660753,39008.67244860718,39056.48576854956,4701.196280540217
2024-01-08T03:00:00.000000,BTCUSDT,39067.14892384101,39157.32048017518,38957.57488813831,39072.242199658765,1494.0507477803878
2024-01-08T04:00:00.000000,BTCUSDT,39096.34642422825,39149.14562300222,38973.75341251166,39048.48949073401,1795.8891061746087
2024-01-08T05:00:00.000000,BTCUSDT,39099.128105325486,39129.5820399001,38935.82021033893,38967.472558494075,7085.012703608254
2024-01-08T06:00:00.000000,BTCUSDT,38983.791154172875,38999.6701413851,38851.42333526393,38863.84461025226,6954.329171082697
2024-01-08T07:00:00.000000,BTCUSDT,38842.46308176054,38914.71709058439,38737.5422650888,38844.2432041718,917.9979881314952
2024-01-08T08:00:00.000000,BTCUSDT,38845.234925227975,38971.11427181927,38818.79122447539,38938.90539573059,6746.687596712525
2024-01-08T09:00:00.000000,BTCUSDT,38965.59187613815,39020.27144471129,38942.98965008061,38978.02729613794,3671.115558098803
2024-01-08T10:00:00.000000,BTCUSDT,38973.179124934795,39035.55873046592,38934.93553384151,38982.085344805964,515.106850486698
2024-01-08T11:00:00.000000,BTCUSDT,39011.44416685551,39041.13790374077,38989.23312085475,39001.03368735548,3227.0040617650984
2024-01-08T12:00:00.000000,BTCUSDT,38999.7284050918,39125.50992094973,38962.02254664277,39084.82905786728,4826.0869163649
2024-01-08T13:00:00.000000,BTCUSDT,39091.363559947364,39187.09885739391,39057.251106806994,39123.6611099657,4307.086397658353
2024-01-08T14:00:00.000000,BTCUSDT,39116.800574751214,39141.56337879425,39071.5812686819,39110.370508662214,869.3570215750192
2024-01-08T15:00:00.000000,BTCUSDT,39113.490395784174,39184.08061321345,39080.99487319146,39171.01901505041,5697.301856316773
2024-01-08T16:00:00.000000,BTCUSDT,39175.18012716732,39278.0755021083,39113.29579500213,39214.46089982496,5322.006328897207
2024-01-08T17:00:00.000000,BTCUSDT,39182.93452715783,39361.54980152477,39168.163623241155,39316.57217140574,4742.064284358852
2024-01-08T18:00:00.000000,BTCUSDT,39307.89216242036,39454.41267922284,39257.951404802836,39358.79527508687,3358.6050935648127
2024-01-08T19:00:00.000000,BTCUSDT,39334.533963355985,39409.057121553175,39282.54842981794,39296.15799660719,3814.1068927397987
2024-01-08T20:00:00.000000,BTCUSDT,39288.15990857857,39364.8526927663,39090.91487474322,39193.282833663725,4365.54290469072
2024-01-08T21:00:00.000000,BTCUSDT,39177.70339165912,39284.56724667225,39141.647544958614,39271.001023595054,5328.91443205077
2024-01-08T22:00:00.000000,BTCUSDT,39290.87366528494,39423.87484540376,39240.21727954446,39409.58958769859,7617.796388135493
2024-01-08T23:00:00.000000,BTCUSDT,39429.76063377259,39517.555782726995,39350.47821525802,39437.76456571775,1941.9713301764343
2024-01-09T00:00:00.000000,BTCUSDT,39448.81448792026,39505.658032136125,39323.18394013019,39418.61493075638,1019.2251366883173
2024-01-09T01:00:00.000000,BTCUSDT,39393.63835851943,39536.15880804053,39368.82164426372,39513.69745929905,8574.086687837811
2024-01-09T02:00:00.000000,BTCUSDT,39511.758672916505,39586.40227778673,39420.9568973429,39463.382171595185,2921.4396715528783
2024-01-09T03:00:00.000000,BTCUSDT,39436.80873995145,39469.87552127221,39289.092268174914,39386.27223182753,4474.0912874888645
2024-01-09T04:00:00.000000,BTCUSDT,39383.37166993872,39453.93786995975,39369.74928420234,39407.98231737958,1170.5298351658296
2024-01-09T05:00:00.000000,BTCUSDT,39420.74116330993,39437.437711316714,39309.79654870171,39388.12548060541,2569.540270444552
2024-01-09T06:00:00.000000,BTCUSDT,39407.66889226088,39467.89795905643,39287.90628293822,39381.84189067405,515.1526694070775
2024-01-09T07:00:00.000000,BTCUSDT,39391.153740575195,39435.38378925596,39344.593975264266,39369.91280527499,632.8941541307961
2024-01-09T08:00:00.000000,BTCUSDT,39394.69355879734,39439.15654776719,39365.50210130039,39386.27757745518,1548.2017526172624
2024-01-09T09:00:00.000000,BTCUSDT,39391.393328239436,39527.72672097146,39376.676312942596,39471.511125812365,4520.686915742705
2024-01-09T10:00:00.000000,BTCUSDT,39466.90190651263,39560.36161089157,39421.672328386405,39502.56373740535,2986.5678786250996
2024-01-09T11:00:00.000000,BTCUSDT,39519.823421891706,39633.33330675908,39451.30045836755,39549.54219907979,6055.962681731512
2024-01-09T12:00:00.000000,BTCUSDT,39567.47161930879,39584.67271595191,39401.41329363869,39445.19707035964,11075.680158954507
2024-01-09T13:00:00.000000,BTCUSDT,39434.860396997174,39470.3442055917,39394.901207404306,39410.88673875472,3692.642362634331
2024-01-09T14:00:00.000000,BTCUSDT,39418.35545979482,39464.785672521,39298.955674538825,39349.202622705765,2869.558740098892
2024-01-09T15:00:00.000000,BTCUSDT,39343.41255043947,39373.73012012693,39219.61648389054,39256.445301306485,9076.278524123914
2024-01-09T16:00:00.000000,BTCUSDT,39217.039945973986,39243.08094457129,39053.90853222284,39172.49548473349,4557.147283027823
2024-01-09T17:00:00.000000,BTCUSDT,39181.11646802393,39215.43143127981,39080.744741350565,39125.42861153072,2083.6975586340695
2024-01-09T18:00:00.000000,BTCUSDT,39100.1124378968,39263.824182908844,39032.810630546686,39170.091737912044,3909.31065468424
2024-01-09T19:00:00.000000,BTCUSDT,39176.520551615795,39195.12896803886,39030.2528267528,39100.28117522656,3901.409245848953
2024-01-09T20:00:00.000000,BTCUSDT,39070.277238955794,39109.998711970366,39033.171211981804,39081.298302956944,1526.9539160313277
2024-01-09T21:00:00.000000,BTCUSDT,39067.23807092224,39085.766450360825,38956.09483894441,39046.18139970988,3385.6054962560947
2024-01-09T22:00:00.000000,BTCUSDT,39037.717128533855,39046.146266779935,38984.320043503234,39016.28098127518,3109.026598513932
2024-01-09T23:00:00.000000,BTCUSDT,39039.731441469674,39154.551907055524,39010.68951718382,39064.92903516869,2999.660123159176
2024-01-10T00:00:00.000000,BTCUSDT,39054.5095609883,39144.65305499345,39021.72623600946,39110.2428928039,3367.5232041675727
